"Station.label" "Season" "Season.moment" "Depth" "Marine.biome" "Ocean.region" "Biogeographical.province" "Latitude" "Longitude" "Depth.nominal" "Depth.top.min" "Depth.bottom.max" "HCO3" "CO3" "Carbon.total" "Alkalinity.total" "Calcite.saturation.state" "Aragonite.saturation.state" "NO2" "PO4" "NO2NO3" "Si" "NO3" "Temperature" "Salinity" "Density" "Oxygen" "ChlorophyllA" "Ang.scat.coef.470nm" "Opt.backscat.coef.470nm" "Part.backscat.coef" "Fluorescence" "Opt.beam.att.coef.660nm" "Part.beam.att.coef" "PAR.TO" "Ice.free.period" "Moon.phase.prop" "Sunshine.duration" "Iron.5m" "Ammonium.5m" "NO2.5m" "NO3.5m" "Gradient.Surface.temp.SST." "Okubo.Weiss" "Lyapunov" "Residence.time" "acCDOM" "Depth.euph.zone" "Depth.Mixed.Layer" "Depth.chloro.max" "Depth.max.Brunt.Väisälä" "Depth.Max.O2" "Depth.Min.O2" "Depth.nitracline" "Carbon.flux" "DepthBathy" "Coast_Distance"
"TARA_070_ZZZ" "TARA_070" "winter" "winter_late" "ZZZ" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -20.4112 -3.18075 100 49 142 0 0.04555 0.0122 0.0036 0 0.00175 0.056 0.33575 0.729 1.272 1.87494 19.7284025 36.3532575 25.8717725 213.80805 0.11764 0.0001225 0.0006305 0.0022975 2.114714 0.111468 0.057927 0.000738 365 0.97 725 0.00078781635966152 0.0152830765582621 0.0313087810451786 0.0290393635320167 0.375195 0.009208 0.047133 0 0.013676003087312 66.6571960449219 150.5 36 161.5 14 237 156 2.19145411111111 -4796 560.1439
"TARA_071_DCM" "TARA_071" "spring" "spring_early" "DCM" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[ETRA] Eastern Tropical Atlantic Province (MRGID:21458)" -9.2519 -9.6667 80 78 82 0.00155 0.0744 0.01565 0.0097 0.00365 0.00205 0.1895 0.703 7.7735 2.447 0 20.967312 36.273912 25.470512 176.201125 0.239517 0.000193 0.001103 0.002767 2.352936 0.12579 0.072236 NA 365 0.77 729 0.00124357673727597 0.0128447765794893 0.0296907139321168 0.0124568960939844 0.25556 0.00506 0.024995 0 0.0117694213986397 93.5004425048828 64 73 77 20 445 76 0.125781444444444 -3684 498.0068
"TARA_071_MES" "TARA_071" "spring" "spring_early" "MES" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[ETRA] Eastern Tropical Atlantic Province (MRGID:21458)" -9.2519 -9.6667 895 885 905 0 0 0 0 0 0 0.001 2.362 37.02 45.11 36.512098 4.374 34.516 27.3696 144.524 NA 0.000269 -0.000216 0.000141 3.319274 0.05249 -0.000633 NA 365 0.77 729 0.00124357673727597 0.0128447765794893 0.0296907139321168 0.0124568960939844 0.25556 0.00506 0.024995 0 0.0117694213986397 93.5004425048828 64 73 77 20 445 76 0.125781444444444 -3684 498.0068
"TARA_071_SRF" "TARA_071" "spring" "spring_early" "SRF" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[ETRA] Eastern Tropical Atlantic Province (MRGID:21458)" -9.2967 -9.5659 5 3 7 0 0.0155 0.0058 0.00055 0 0.00105 0.009 0.127 0.035 1.473 0 23.8044 36.37005 24.737612 201.167125 0.141003 0.00014 0.000736 0.002397 1.876613 0.113685 0.060131 NA 365 0.77 729 0.00124357673727597 0.0128447765794893 0.0296907139321168 0.0124568960939844 0.48883 0.00506 0.024995 0 0.0115731563419104 105.373893737793 73 79 83 23 405 92 0.124465111111111 -3684 498.0068
"TARA_071_ZZZ" "TARA_071" "spring" "spring_early" "ZZZ" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[ETRA] Eastern Tropical Atlantic Province (MRGID:21458)" -9.2519 -9.6667 100 88 140 0 0.0215 0.006 0.0011 0 0.0011 0.0095 0.877 10.765 3.0625 15.404821 15.658513 35.656962 26.335387 119.00125 0.097276 6.8e-05 0.000241 0.001912 2.81679 0.077231 0.023677 NA 365 0.77 729 0.00124357673727597 0.0128447765794893 0.0296907139321168 0.0124568960939844 0.25556 0.00506 0.024995 0 0.0117694213986397 93.5004425048828 64 73 77 20 445 76 0.125781444444444 -3684 498.0068
"TARA_072_DCM" "TARA_072" "spring" "spring_early" "DCM" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -8.7296 -17.9604 100 98 102 0 0.0616 0.0086 0.0083 0.0023 0.0019 0.011 0.143 0.044 1.284 1.049606 23.630095 36.588225 24.96531 190.5966 0.242586 0.000178 0.000981 0.002644 2.171779 0.114563 0.063549 0.032923 365 0.08 733 0.00126216855521003 0.011292623821646 0.0182348910408715 0.0364900045096874 0.27521 0.006396 0.087015 0 0.0134409675374627 101.577831268311 88 99 98 16 290 143 0.762716111111111 -4046 396.0494
"TARA_072_MES" "TARA_072" "spring" "spring_early" "MES" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -8.7986 -17.9034 800 798 802 0 0 0 0 0 0 0.007 2.618 36.98 34.44 37.560305 4.641719 34.476312 27.30785 143.273625 0 4.8e-05 9e-05 0.001807 3.226745 0.052401 0.001023 0 365 0.03 733 0.00126216855521003 0.011292623821646 0.0182348910408715 0.0364900045096874 0.36544 0.006396 0.087015 0 0.0150277861393988 95.8126602172852 81 93 105 17 270 970 0.128528027777778 -4046 396.0494
"TARA_072_SRF" "TARA_072" "spring" "spring_early" "SRF" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -8.7789 -17.9126 5 3 7 0 0.0038 0.0018 0 0 0 0.003 0.104 0.018 0.868 0.416799 25.064425 36.41678 24.393095 199.135 0.104143 0.000119 0.000577 0.002237 1.77348 0.094476 0.043816 28.638751 365 0.08 733 0.00126216855521003 0.011292623821646 0.0182348910408715 0.0364900045096874 0.28465 0.006396 0.087015 0 0.0150277861393988 95.8126602172852 91 98 108 28 300 144 0.155992333333333 -4046 396.0494
"TARA_072_ZZZ" "TARA_072" "spring" "spring_early" "ZZZ" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -8.7026 -17.9398 115 78 150 0 0.0191 0.0056 0.0015 0 0.00095 0.0065 0.6885 7.1705 2.6675 7.251177 18.978295 36.113215 25.883975 150.67725 0.08219 9.3e-05 0.000399 0.002066 2.477811 0.080151 0.029491 0.013039 365 0.08 733 0.00126216855521003 0.011292623821646 0.0182348910408715 0.0364900045096874 0.28465 0.006396 0.087015 0 0.012722993735224 99.6110382080078 88 98 98 16 298 144 0.762716111111111 -4046 396.0494
"TARA_073_DCM" "TARA_073" "spring" "spring_early" "DCM" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -12.5102 -24.4597 150 148 152 0 0.0484 0.0059 0.0048 0.0014 9e-04 0.111 0.287 0.635 1.227 NA 21.121 36.4808 25.5934 192.4975 0.166015 0.000101 0.000605 0.002271 2.046091 0.091576 0.044983 0.411058 365 0.04 738 0.00124794791918248 0.0152759281918406 0.0133127355948091 0.0200859874797364 0.38494 0.033112 0.052861 0 0.00615659798495471 125.527572631836 58 146 154 76 347 NA 0.129597444444444 -5341 1198.0137
"TARA_073_SRF" "TARA_073" "spring" "spring_early" "SRF" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -12.5103 -24.4597 5 3 7 0 0.0019 0.0012 0 0 5e-04 0.006 0.099 0.026 1.442 NA 24.922225 36.84135 24.757888 200.36525 0.131055 0.000119 0.000736 0.0024 1.604972 0.095591 0.048999 46.825992 365 0.04 738 0.00124794791918248 0.0152759281918406 0.0133127355948091 0.0200859874797364 0.38494 0.033112 0.052861 0 0.00615659798495471 125.527572631836 58 146 154 76 347 NA 0.129597444444444 -5341 1198.0137
"TARA_073_ZZZ" "TARA_073" "spring" "spring_early" "ZZZ" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -12.5103 -24.445 200 128 202 0 0.00885 0.002575 0 0 0.00065 0.007 0.509 4.377 2.104 NA 16.145162 35.643287 26.21695 184.1 0.028979 7.2e-05 0.000408 0.002079 2.385963 0.069303 0.022712 0.077816 365 0.04 738 0.00124794791918248 0.0152759281918406 0.0133127355948091 0.0200859874797364 0.38494 0.033112 0.052861 0 0.00615659798495471 122.63512802124 58 146 154 76 347 NA 0.129597444444444 -5341 1198.0137
"TARA_074_DCM" "TARA_074" "spring" "spring_early" "DCM" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -16.0961 -28.9909 170 168 172 0 0.0159 0.0018 9e-04 0 0 0.080689 0.230338 0.19851 1.06931 0.395413 22.313688 36.751225 25.468688 191.617625 0.123783 9.1e-05 0.000452 0.002118 1.954777 0.080151 0.0317 0.100262 365 0.27 744 0.00103180447088865 0.0156871993094683 0.0107512813992798 0.0105081269672761 0.24607 0.013894 0.041553 0 0.00511004030704498 132.027877807617 18 152 172 72 320 359 0.0827883333333333 -5114 736.0622
"TARA_074_SRF" "TARA_074" "spring" "spring_early" "SRF" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -16.0961 -28.9909 5 3 7 0 8e-04 5e-04 0 0 0 0 0.099497 0 0.916227 0.395413 24.812275 37.111775 24.99615 201.05125 0.094361 1e-04 0.000515 0.002181 1.445215 0.083913 0.035461 44.537526 365 0.27 744 0.00103180447088865 0.0156871993094683 0.0107512813992798 0.0105081269672761 0.24607 0.013894 0.041553 0 0.00511004030704498 132.027877807617 18 152 172 72 320 359 0.0827883333333333 -5114 736.0622
"TARA_074_ZZZ" "TARA_074" "spring" "spring_early" "ZZZ" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -16.0961 -28.9909 200 138 202 0 0.0047 0.001 0 0 0 0 0.39607 2.503461 1.426504 0.950329 19.59755 36.224425 25.810862 184.988625 0.019279 7.5e-05 0.000348 0.002014 2.182772 0.070305 0.021854 0.032316 365 0.27 744 0.00103180447088865 0.0156871993094683 0.0107512813992798 0.0105081269672761 0.24607 0.013894 0.041553 0 0.00511004030704498 132.027877807617 18 152 172 72 320 359 0.0827883333333333 -5114 736.0622
"TARA_075_DCM" "TARA_075" "spring" "spring_early" "DCM" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -18.0063 -32.7167 160 158 162 0 0.00905 0.00105 0 0 0 0 0.055883 0 0.610061 0.17068 23.9465 37.207462 25.340075 196.449375 0.102651 9.7e-05 0.000491 0.002159 1.765189 0.080363 0.031789 NA 365 0.46 749 0.000857741096600269 0.0139873134127508 0.0104476745861272 0.00839851850954195 0.68422 0.026698 0.117457 0 NA NA 51 177 192 73 249 250 0.0572704444444444 -4462 328.7505
"TARA_075_SRF" "TARA_075" "spring" "spring_early" "SRF" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -18.0063 -32.7167 5 3 7 0 9e-04 9e-04 0 0 0 0 0.073329 0 0.712116 0.17068 25.0733 37.26875 25.03485 199.60275 0.012826 0.000118 0.000635 0.002303 1.528502 0.092669 0.044095 NA 365 0.46 749 0.000857741096600269 0.0139873134127508 0.0104476745861272 0.00839851850954195 0.68422 0.026698 0.117457 0 NA NA 51 177 192 73 249 250 0.0572704444444444 -4462 328.7505
"TARA_075_ZZZ" "TARA_075" "spring" "spring_early" "ZZZ" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -18.0063 -32.7167 200 148 202 0 0.0068 0.00115 0 0 0 0 0.291398 1.085029 1.120338 0.4641495 21.7592185 36.7445375 25.5815935 189.008375 0.019279 8.85e-05 0.000435 0.0021015 1.9912895 0.0743905 0.0258175 NA 365 0.46 749 0.000857741096600269 0.0139873134127508 0.0104476745861272 0.00839851850954195 0.68422 0.026698 0.117457 0 NA NA 51 177 192 73 249 250 0.0572704444444444 -4462 328.7505
"TARA_076_DCM" "TARA_076" "spring" "spring_early" "DCM" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -21.0292 -35.3498 150 148 152 0 0.01715 0.00245 6e-04 0.00085 0 0.047654 0.051522 0 0.712116 0.218613 21.16596 36.61951 25.68731 200.32465 0.103558 8.1e-05 0.000377 0.002043 1.931379 0.08178 0.028802 0.045726 365 0.65 755 0.00077687834467118 0.0119591918773949 0.0139300390146673 0.0134531114405642 0.32089 0.084131 0.027592 0 0.00646922434680164 114.724170684814 51 139 202 28 176 205 0.0279236666666667 -3907 36.257
"TARA_076_MES" "TARA_076" "spring" "spring_early" "MES" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -20.9315 -35.1794 800 798 802 0 0 0 0 0 0 NA NA NA NA 33.940795 4.664275 34.369569 27.220344 191.413187 0 5.1e-05 0.000167 0.001883 2.821232 0.052299 0.001106 0 365 0.74 756 0.00077687834467118 0.0119591918773949 0.0139300390146673 0.0134531114405642 0.20289 0.084131 0.027592 0 0.00617079366929829 115.914585113525 52 126 143 65 581 900 0.051239 -3907 36.257
"TARA_076_SRF" "TARA_076" "spring" "spring_early" "SRF" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -20.9406 -35.196 5 3 7 0 0.0016 0.0019 0 0 0 0.001404 0.055883 0 0.814172 0.185971 23.374825 37.076575 25.40018 206.23185 0.055113 0.000119 0.000639 0.002307 1.636802 0.103946 0.050968 31.396196 365 0.65 755 0.00077687834467118 0.0119591918773949 0.0139300390146673 0.0134531114405642 0.59536 0.084131 0.027592 0 0.00621542171575129 114.879951477051 50 136 152 77 582 849 0.051239 -3907 36.257
"TARA_076_ZZZ" "TARA_076" "spring" "spring_early" "ZZZ" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -20.999 -35.3216 180 118 252 0 0.00525 0.0021 0 0 0 0.002505 0.361179 2.813743 1.579587 3.778157 16.053675 35.597988 26.203938 198.856875 0.014952 5.1e-05 0.000167 0.00185 2.3417 0.06092 0.007942 0.0011965 365 0.65 755 0.00077687834467118 0.0119591918773949 0.0139300390146673 0.0134531114405642 0.51792 0.084131 0.027592 0 0.0065343149472028 114.724170684814 50 136 152 77 581 849 0.0538594444444444 -3907 36.257
"TARA_077_DCM" "TARA_077" "spring" "spring_middle" "DCM" "Coastal Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[BRAZ] Brazil Current Coastal Province (MRGID:21468)" -24.5962 -43.8343 100 98 102 0 0.0182 0.0043 0.001 0.0018 4e-04 0.006 0.049 0.052 0.901 0.502918 21.547137 36.731338 25.6663 210.641125 0.135489 0.000157 0.000775 0.002442 1.839203 0.099577 0.049036 0.054479 365 0.28 782 0.000804964045528322 0.0125061837024987 0.00580618200668444 0.00316470611141995 2.0003 -0.144022 0.045517 17.527778 0.00801621144637465 96.2812271118164 27 110 3 50 434 400 0.0937882222222222 -1031 155.5586
"TARA_077_MES" "TARA_077" "spring" "spring_early" "MES" "Coastal Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[BRAZ] Brazil Current Coastal Province (MRGID:21468)" -24.5835 -43.8026 800 798 802 NA NA NA NA NA NA 0 2.217 31.78 40.83 30.931767 4.66375 34.316675 27.1791 212.6185 0 4.4e-05 0 0.001715 2.643097 0.051573 0.001032 0 365 0.28 782 0.000804964045528322 0.0125061837024987 0.00580618200668444 0.00316470611141995 0.57992 -0.144022 0.045517 17.527778 0.00790868210606277 96.6053886413574 39 96 48 776 487 214 0.0805706666666667 -1031 155.5586
"TARA_077_SRF" "TARA_077" "spring" "spring_early" "SRF" "Coastal Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[BRAZ] Brazil Current Coastal Province (MRGID:21468)" -24.5962 -43.8197 5 3 7 0 0.0023 0.00405 0 0 0.00045 0.003 0.0535 0.078 0.7595 0.502918 23.0234 36.968075 25.420775 209.40425 0.089073 0.00013 0.000588 0.002254 1.641345 0.102525 0.051985 20.557163 365 0.28 782 0.000804964045528322 0.0125061837024987 0.00580618200668444 0.00316470611141995 2.0003 -0.144022 0.045517 17.527778 0.00801621144637465 96.2812271118164 27 110 3 50 434 400 0.0937882222222222 -1031 155.5586
"TARA_077_ZZZ" "TARA_077" "spring" "spring_early" "ZZZ" "Coastal Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[BRAZ] Brazil Current Coastal Province (MRGID:21468)" -24.5962 -43.8197 135 78 152 0 0.0054 0.0042 0 0 4e-04 0.0045 0.115 1.026 1.048 0.502918 19.338712 36.231813 25.8833 207.012625 0.038558 8.2e-05 0.00026 0.001927 2.020883 0.070187 0.019646 0.002279 365 0.28 782 0.000804964045528322 0.0125061837024987 0.00580618200668444 0.00316470611141995 2.0003 -0.144022 0.045517 17.527778 0.00801621144637465 96.2812271118164 27 110 3 50 434 400 0.0937882222222222 -1031 155.5586
"TARA_078_DCM" "TARA_078" "spring" "spring_middle" "DCM" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -30.1484 -43.2705 120 118 122 0 0.0343 0.0064 0.002 0.0028 5e-04 0.053 0 0.104 0.319 0.085111 19.32335 36.27746 25.920365 216.6547 0.16855 0.000138 0.000723 0.00239 1.943116 0.099535 0.051207 0.038677 365 0.04 802 0.000862562301335856 0.0177185568027198 0.0123646273665751 0.00197412431589328 1.5442 0.053558 0.14819 5.777778 0.00858121644705534 96.9430656433105 71 111 4 42 160 166 0.060589125 -3883 562.12505
"TARA_078_MES" "TARA_078" "spring" "spring_middle" "MES" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -30.1471 -43.2915 800 798 802 0 0 0 0 0 0 NA NA NA NA 28.704078 5.823213 34.355 27.076125 215.95475 0 4.6e-05 8.7e-05 0.001794 2.597631 0.048309 0.001131 NA 365 0.01 804 0.000862562301335856 0.0177185568027198 0.0123646273665751 0.00197412431589328 1.6142 0.053558 0.14819 5.777778 0.00865791877731681 98.5275421142578 11 105 7 885 1116 1115 0.0400411111111111 -3883 562.12505
"TARA_078_SRF" "TARA_078" "spring" "spring_middle" "SRF" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -30.1382 -43.2899 5 3 7 0 0.0027 0.0054 0 0 3e-04 0 0 0.026 0.749 0.025333 20.07775 36.32553 25.754115 221.13845 0.066207 0.000116 0.000574 0.00224 1.674628 0.09877 0.050442 41.250614 365 0.04 802 0.000862562301335856 0.0177185568027198 0.0123646273665751 0.00197412431589328 3.7648 0.053558 0.14819 5.777778 0.00883992994204164 97.8138771057129 89 117 197 887 600 580 0.0502853333333333 -3883 562.12505
"TARA_078_ZZZ" "TARA_078" "spring" "spring_middle" "ZZZ" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -30.1551 -43.2595 160 138 162 0 0.0037 0.0035 0 0 3e-04 0 0.134 1.287 1.028 0.670573 18.57937 36.133165 26.00134 212.869 0.019279 8.6e-05 0.000367 0.002035 2.033939 0.070281 0.021953 0.001898 365 0.04 802 0.000862562301335856 0.0177185568027198 0.0123646273665751 0.00197412431589328 1.5381 0.053558 0.14819 5.777778 0.00853797141462564 97.4873161315918 85 112 3 45 261 409 0.0662495555555556 -3883 562.12505
"TARA_079a_DC" "TARA_079a" "spring" "spring_middle" "DCM" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -34.5499 -47.7234 70 68 72 0.00335 0.04465 0.0154 0.00375 0.00905 0.00165 0.061 0.101 0.3785 1.301 0 17.200038 35.8152 26.094025 224.976125 0.189447 0.000179 0.000914 0.002582 2.229015 0.136594 0.086471 0.115336 365 0.07 824 0.00100131839280948 0.0306056315700213 0.00832086075873425 0.000805020560316431 0.096662 NA NA NA 0.0225207107141614 66.7599105834961 21 70 78 27 490 571 0.321304333333333 -4520 458.245
"TARA_079a_SR" "TARA_079a" "spring" "spring_middle" "SRF" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -34.5499 -47.7234 5 3 7 0 0.006 0.0029 7e-04 0.0015 5e-04 0.003 0.071 0.072 1.745 0 17.898725 35.80995 25.917875 231.533875 0.135168 0.00017 0.000854 0.002521 2.058605 0.143377 0.093253 35.212837 365 0.07 824 0.00100131839280948 0.0306056315700213 0.00832086075873425 0.000805020560316431 0.096662 NA NA NA 0.0225207107141614 66.7599105834961 21 70 78 27 490 571 0.321304333333333 -4520 458.245
"TARA_079a_ZZ" "TARA_079a" "spring" "spring_middle" "ZZZ" "Trades Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SATL] South Atlantic Gyral Province (MRGID:21459)" -34.5499 -47.7234 130 48 162 0 0.01075 0.0066 0.0013 0.00315 9e-04 0.01075 0.26 2.738 1.871 2.545582 15.9513565 35.7813815 26.364719 220.27225 0.031344 9.7e-05 0.0003435 0.002015 2.24052 0.069768 0.0196445 0.000293 365 0.07 824 0.00100131839280948 0.0306056315700213 0.00832086075873425 0.000805020560316431 0.096662 NA NA NA 0.0225207107141614 66.7599105834961 21 70 78 27 490 571 0.321304333333333 -4520 458.245
"TARA_079b_DC" "TARA_079b" "spring" "spring_middle" "DCM" "Coastal Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[BRAZ] Brazil Current Coastal Province (MRGID:21468)" -35.5288 -55.0971 12 10 14 0.0108 0.02115 0.1541 0.00345 0.0177 0.0038 0.003 0.5085 0.044 13.5655 0 17.10515 30.797075 22.2612 249.6235 0.339679 6e-04 0.003782 0.0054 6.796597 0.490316 0.441756 0.387182 365 0.76 857 0.00138768346126502 0.03249400233229 0.00134379015071318 4.90907796120155e-05 0.38913 NA NA NA 0.133261561393738 18.1691617965698 13 20 10 12 22 6 NA -27 466.7272
"TARA_079b_SR" "TARA_079b" "spring" "spring_middle" "SRF" "Coastal Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[BRAZ] Brazil Current Coastal Province (MRGID:21468)" -35.5288 -55.0971 5 3 7 0.0108 0.02115 0.1541 0.00345 0.0177 0.0038 0.003 0.5085 0.044 13.5655 0 19.60225 26.981325 18.7565 241.516 0.339446 0.000559 0.003499 0.005091 9.209576 0.481759 0.433199 4.728893 365 0.76 857 0.00138768346126502 0.03249400233229 0.00134379015071318 4.90907796120155e-05 0.38913 NA NA NA 0.133261561393738 18.1691617965698 13 20 10 12 22 6 NA -27 466.7272
"TARA_079b_ZZ" "TARA_079b" "spring" "spring_middle" "ZZZ" "Coastal Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[BRAZ] Brazil Current Coastal Province (MRGID:21468)" -35.5262 -55.1033 21 0 20 0.0108 0.02115 0.1541 0.003425 0.0177 0.0038 0.003 0.5085 0.044 13.5655 0 17.40005 30.2744 21.8891 244.777 0.339446 0.000594 0.003739 0.005318 7.524715 0.481444 0.432884 0.701357 365 0.76 857 0.00138768346126502 0.03249400233229 0.00134379015071318 4.90907796120155e-05 0.38913 NA NA NA 0.133261561393738 18.1691617965698 13 20 10 12 22 6 NA -27 466.7272
"TARA_080_DCM" "TARA_080" "spring" "spring_late" "DCM" "Coastal Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[BRAZ] Brazil Current Coastal Province (MRGID:21468)" -40.6241 -51.9229 85 83 87 0.0125 0.0406 0.0695 0.0032 0.0059 7e-04 0.123 0.357 3.495 2.723 0.829393 17.789095 35.808488 25.969056 213.3653 0.200916 0.000221 0.001171 0.002838 2.299731 0.125003 0.076125 0.002862 365 0.43 888 0.00122622006650393 0.096365528802077 0.0107275110203773 0.0835020281374454 0.14518 -3.547166 0.133847 15.416667 0.0183679275214672 68.0251197814941 42 60 5 119 202 169 2.97869066666667 -5525 539.4231
"TARA_080_SRF" "TARA_080" "spring" "spring_late" "SRF" "Coastal Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[BRAZ] Brazil Current Coastal Province (MRGID:21468)" -40.6511 -52.182 5 3 7 0 0.0058 0.0309 0 0 0.001 0 0 0.048 1.039 0 19.93457 35.622685 25.25528 222.4663 0.13213 0.00029 0.001633 0.003294 2.129288 0.209742 0.160864 32.686463 365 0.43 889 0.00122622006650393 0.096365528802077 0.0107275110203773 0.0835020281374454 1.2528 -3.547166 0.133847 15.416667 0.0230480702593923 61.7978420257568 38 77 45 552 249 108 1.56594733333333 -5525 539.4231
"TARA_080_ZZZ" "TARA_080" "spring" "spring_late" "ZZZ" "Coastal Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[BRAZ] Brazil Current Coastal Province (MRGID:21468)" -40.6083 -51.9662 400 248 451 0 0.007 0.0106 0 0 0 0.018 0.949 12.3835 4.937 7.564362 13.106025 35.25475 26.573675 220.014 0.006413 0.000102 0.000333 0.002011 2.3933005 0.06135 0.012591 0 365 0.43 888 0.00122622006650393 0.096365528802077 0.0107275110203773 0.0835020281374454 0.12863 -3.547166 0.133847 15.416667 0.0186840482056141 67.8542137145996 37 56 29 662 200 447 1.56594733333333 -5525 539.4231
"TARA_081_DCM" "TARA_081" "spring" "spring_late" "DCM" "Westerlies Biome" "[SAO] South Atlantic Ocean (MRGID:1914)" "[SSTC] South Subtropical Convergence Province (MRGID:21500)" -44.5838 -52.1952 35 33 37 NA NA NA NA NA NA 0.132 0.412 3.359 1.296 2.810686 13.506225 34.80505 26.14055 256.63475 0.291964 0.000285 0.001512 0.003184 2.487277 0.228316 0.174007 0.392749 365 0.13 919 0.00105588923906907 0.154090276608864 0.0274974177591503 1.22448276480039 0.83781 -0.263673 0.095682 5 0.0380296409130096 40.3578186035156 38 39 48 308 81 59 0.274509555555556 -5964 825.507
